Date,Time,Views,Likes,Comments,Caption,Hashtags
08-11-2023,13:04:26,481067,97735,311,"Android & iPhone user 😨😨 @ManojSaru
.
.
.
.
.
.
.
.
.
.
.
.
#Android #iPhone #Camera #Tech #Technology #Alert #TechnologyGyan #ManojSaru #Gadgets #Learn #Howto #phone #Mobile","#Android, #iPhone, #Camera, #Tech, #Technology, #Alert, #TechnologyGyan, #ManojSaru, #Gadgets, #Learn, #Howto, #phone, #Mobile"
05-11-2023,13:58:42,1675409,259089,303,"OnePlus Open - Quick Unboxing 🫨
follow @ManojSaru for Crazy TechVideos👀
.
.
.
.
.
.
.
.
.
.
#onePlusOpen #OnePlus #OnePlusFold #OnePlusOpen #TechnologyGyan #ManojSaru #Unboxing #Tech #Gadgets #Unbox #OnePlusMobile #Fold","#onePlusOpen, #OnePlus, #OnePlusFold, #OnePlusOpen, #TechnologyGyan, #ManojSaru, #Unboxing, #Tech, #Gadgets, #Unbox, #OnePlusMobile, #Fold"
03-11-2023,13:36:43,1633406,211660,336,"Quick Unboxing - Pixel 8 Series 👀 @manojsaru
.
.
.
.
.
.
.
.
.
.
.
.
#pixel8Series #Pixel8 #Pixel8Pro #GooglePixel #ManojSaru #TechnologyGyan #ManojSaru #Unboxing #Smartphone #Gadgets #Tech #Technology #Phone #Unbox #","#pixel8Series, #Pixel8, #Pixel8Pro, #GooglePixel, #ManojSaru, #TechnologyGyan, #ManojSaru, #Unboxing, #Smartphone, #Gadgets, #Tech, #Technology, #Phone, #Unbox"
25-10-2023,12:01:45,1311450,256742,646,"Oppo ka new phone 👀 #OPPOFindN3Flip 
.
.
.
.
.
.
.
.
.
.
.
.
#oppo #phone #Tech #TechnologyGyan #ManojSaru #Gadgets #Oppofind #Unboxing","#OPPOFindN3Flip, #oppo, #phone, #Tech, #TechnologyGyan, #ManojSaru, #Gadgets, #Oppofind, #Unboxing"
19-10-2023,17:03:42,988939,164959,1402,Welcome to the family❤️🚗,
26-09-2023,15:44:53,585231,99984,300,"CMF by Nothing 👀 @ManojSaru#.
.
.
.
.
.
.
.
#cmfbynothing #nothing #nothingsmartwatch #Unboxing #Tech #Gadgets #ManojSaru #TechnologyGyan #Technology #Earphone #Charger #Smartwatch","#cmfbynothing, #nothing, #nothingsmartwatch, #Unboxing, #Tech, #Gadgets, #ManojSaru, #TechnologyGyan, #Technology, #Earphone, #Charger, #Smartwatch"
23-09-2023,13:02:24,546028,110199,357,"Quick Unboxing iPhone 15 Pro Max - @ManojSaru
.
.
.
.
.
.
.
.
.
.
.
.
#iphone #iphone15Pro #iPhone15 #iphone15Series #iPhone15ProMax #apple #TechnologyGyan #ManojSaru #Tech #Technology","#iphone, #iphone15Pro, #iPhone15, #iphone15Series, #iPhone15ProMax, #apple, #TechnologyGyan, #ManojSaru, #Tech, #Technology"
14-09-2023,09:46:13,932037,205737,403,"iphone 15 Series 👀 Follow 👉 @manojsaru

.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#iphone15 #Apple #iphone15Plus #iphone15Pro #iphone15ProMax #Tech #TechnologyGyan #Manojsaru #Unboxing #Gadgets #iphone","#iphone15, #Apple, #iphone15Plus, #iphone15Pro, #iphone15ProMax, #Tech, #TechnologyGyan, #Manojsaru, #Unboxing, #Gadgets, #iphone"
03-09-2023,13:02:59,0,41317,316,Caption batao  kya likhu🫠🫠 ?? #London #bigben,"#London, #bigben"
25-08-2023,15:05:31,1081460,206845,1172,"Try This 🤫🤫 @ManojSaru
.
.
.
.
.
.
.
.
.
.
.
.
#Tips #Tricks #WhatsApp #whatsapptricks #howto #Tech #TechnologyGyan #ManojSaru #Gadgets #learn #Mobile ##","#Tips, #Tricks, #WhatsApp, #whatsapptricks, #howto, #Tech, #TechnologyGyan, #ManojSaru, #Gadgets, #learn, #Mobile"
21-08-2023,13:39:08,2273608,442828,1354,"3 New Features @manojsaru 
.
.
.
.
.
.
.
.
.
.
.
.
.
#howto #whatsApp #Phone #Tips #tricks #Tech #TechnologyGyan #Technology #ManojSaru #learn","#howto, #whatsApp, #Phone, #Tips, #tricks, #Tech, #TechnologyGyan, #Technology, #ManojSaru, #learn"
02-08-2023,14:35:15,427267,93831,344,"FOLD vs IPhone 🫨 @ManojSaru
.
.
.
.
.
.
.
.
.
#Tips #Tricks #iPhone #Fold #SamsungGalaxyFold5 #SamsungPhone #Samsung #Android #Tech #Gadgets","#Tips, #Tricks, #iPhone, #Fold, #SamsungGalaxyFold5, #SamsungPhone, #Samsung, #Android, #Tech, #Gadgets"
11-07-2023,16:19:31,1141713,241879,663,"Nothing phone 2 Quick Unboxing @ManojSaru
.
.
.
.
.
.
.
.
.
#nothingPhone2 #phone2 #Nothing #Nothingphone1 #Nothingphone #Unboxing #ManonSaru #TechnologyGyan #Tech #Unbox","#nothingPhone2, #phone2, #Nothing, #Nothingphone1, #Nothingphone, #Unboxing, #ManonSaru, #TechnologyGyan, #Tech, #Unbox"
06-07-2023,08:32:13,0,26700,224,reel vs real 😅🤣>> Swipe,
05-07-2023,15:26:39,387620,85551,384,"OnePlus Nord3 - @ManojSaru
.
.
.
.
.
.
.
.
.
.
.
#OnePlusNord3 #Oneplus #Smartphone #OnePlusNord35G #Tech #TechnologyGyan #ManojSaru  #Gadgets #Unboxing","#OnePlusNord3, #Oneplus, #Smartphone, #OnePlusNord35G, #Tech, #TechnologyGyan, #ManojSaru, #Gadgets, #Unboxing"
03-07-2023,13:59:43,1442081,243604,755,"Gazab Moto Phone 🤯 @ManojSaru
.
.
.
.
.
.
.
.
.
.
.
#unboxing #MotorolaRazr40Ultra #MotorolaRazr40 #Motorola #Flip #ManojSaru #TechnologyGyan #Phone #BestPhone #Tech #Technology #","#unboxing, #MotorolaRazr40Ultra, #MotorolaRazr40, #Motorola, #Flip, #ManojSaru, #TechnologyGyan, #Phone, #BestPhone, #Tech, #Technology"
28-06-2023,13:00:23,0,39139,319,Photo aisi Khichwao 4 Log dekhte hi kahe >>,
21-06-2023,13:40:33,456943,78888,513,"Top 5 Phones under 30K @ManojSaru
.
.
.
.
.
.
.
.
.
.
#bestsmartphones #BestPhone #realme11ProPlus #MotorolaEdge40 #Motoedge40 #iQOONEO7 #galaxyf54 #samsung #pocof5 #ManojSaru #TechnologyGyan #tech #Technology #Smartphones","#bestsmartphones, #BestPhone, #realme11ProPlus, #MotorolaEdge40, #Motoedge40, #iQOONEO7, #galaxyf54, #samsung, #pocof5, #ManojSaru, #TechnologyGyan, #tech, #Technology, #Smartphones"
12-06-2023,14:49:30,0,48124,717,"Swipe⬅️
 Kaisa lag raha hu😅🤣",
06-06-2023,13:23:46,495171,102352,348,"Apple Vision Pro 😱🤯 @ManojSaru
.
.
.
.
 
.
.
.
.
.
#Apple #AppleVisionPro #virtualreality #VR #AR #Tech #Technology #TechnologyGyan #ManojSaru #appleproducts #AppleIndia #Gadgets","#Apple, #AppleVisionPro, #virtualreality, #VR, #AR, #Tech, #Technology, #TechnologyGyan, #ManojSaru, #appleproducts, #AppleIndia, #Gadgets"
05-06-2023,12:18:30,577206,107578,278,"3Camera Tricks for📌@ManojSaru
.
.
.
.
.
.
.
.
.
 
 
.
#phone #phonetricks #camera #samsung #Mobile #Phone #useful #learn #howto #Tech #TechnologyGyan #ManojSaru","#phone, #phonetricks, #camera, #samsung, #Mobile, #Phone, #useful, #learn, #howto, #Tech, #TechnologyGyan, #ManojSaru"
01-06-2023,14:10:21,539810,94765,283,"Moto New Phone Quick Unboxing 👇
Follow me @ManojSaru
.
.
.
.
.
.
.
.
.
#Moto #Unboxing #phone #MotorolaEdge40 #Motorola #MotoEdge40 #ManojSaru #TechnologyGyan #Mobiles #Unbox #Tech","#Moto, #Unboxing, #phone, #MotorolaEdge40, #Motorola, #MotoEdge40, #ManojSaru, #TechnologyGyan, #Mobiles, #Unbox, #Tech"
22-05-2023,16:00:59,855377,137578,395,"Agni 2 Quick Unboxing🔥@ManojSaru
.
.
.
.
.
.
.
.
.
.
.
#Phone #Smartphone #LavaMobiles #Agni2 #LavaAgni2 #ManojSaru #TechnologyGyan #BestPhone #5G #Tech #TechnologyGyan #Unboxing #Review #MediaTek #Gaming","#Phone, #Smartphone, #LavaMobiles, #Agni2, #LavaAgni2, #ManojSaru, #TechnologyGyan, #BestPhone, #5G, #Tech, #TechnologyGyan, #Unboxing, #Review, #MediaTek, #Gaming"
19-05-2023,13:15:07,635393,161723,1319,"Excited ??😅 @ManojSaru
.
.
.
.
.
.
.
.
.
.
.
#BGMI #Game #battlegroundsmobileindia #ManojSaru #TechnologyGyan #Tech #Games","#BGMI, #Game, #battlegroundsmobileindia, #ManojSaru, #TechnologyGyan, #Tech, #Games"
03-05-2023,13:36:35,296177,59159,393,"DSLR wala Phone 🤯 @ManojSaru 
.
.
.
.
.
.
.
.
.
.
.
#phone #smartphone #vivo #vivox90series #vivox90 #vivox90pro #unboxing #dslr #photograhpy #camera #manojsaru #TechnologyGyan #Gadgets #Tech #TechnologyGyan","#phone, #smartphone, #vivo, #vivox90series, #vivox90, #vivox90pro, #unboxing, #dslr, #photograhpy, #camera, #manojsaru, #TechnologyGyan, #Gadgets, #Tech, #TechnologyGyan"
29-04-2023,14:39:04,0,46057,308,Caption samajh nahi aa raha batao😵‍💫😵‍💫,
25-04-2023,13:42:24,584485,120364,316,"5Mast Phones Budget Mein📱✅
.
.
.
.
.
.
.
#Phones #BestPhones #BudgetPhone #Tech #Technology #ManojSaru #TechnologyGyan #Tips #Tricks #Buy #Unboxing #Oneplus #realme #Xiaomi #motorola #iQOO","#Phones, #BestPhones, #BudgetPhone, #Tech, #Technology, #ManojSaru, #TechnologyGyan, #Tips, #Tricks, #Buy, #Unboxing, #Oneplus, #realme, #Xiaomi, #motorola, #iQOO"
23-04-2023,12:47:51,0,45681,298,Is Cruise Ki Unboxing Krdu😎🛳️,
21-04-2023,10:46:27,0,30189,236,Vietnam ki Coffee mein kuch baat hai😋 #vietnamdiaries,#vietnamdiaries
15-04-2023,13:36:32,0,41510,408,Mujhe Nahi Pata Tha main itna Khubsurat lagta hu kya bolti hai public 😅😂,
09-04-2023,13:56:34,474887,97924,387,"SouthKorea Mini Vlog😂🤪 @ManojSaru
.
.
.
.
.
.
.
.
#SouthKorea #Travel #Seoul #MiniVlog #ManojSaru #TechnologyGyan #traveldiaries #namsantower #myeongdong #gyeongbokgungpalace #Namsanpark #namsantower #hongdaestreet","#SouthKorea, #Travel, #Seoul, #MiniVlog, #ManojSaru, #TechnologyGyan, #traveldiaries, #namsantower, #myeongdong, #gyeongbokgungpalace, #Namsanpark, #namsantower, #hongdaestreet"
06-04-2023,14:58:12,959819,180819,361,"Tech in South Korea 😍🫣 #MiniVlog #SouthKorea
.
.
.
.
.
.
.
.
#Manojsaru #TechnologyGyan #withGalaxy #S23Ultra #Samsung #samsungdigitalcity #SamsungMobile #techgadgets","#MiniVlog, #SouthKorea, #Manojsaru, #TechnologyGyan, #withGalaxy, #S23Ultra, #Samsung, #samsungdigitalcity, #SamsungMobile, #techgadgets"
04-04-2023,14:22:29,0,82707,742,"Namaste 🙏 나마스테  #koreantraditional ❤️
.

.
.
.
.
.
.
.
#koreantraditional #koreantraditionalclothes  #gyeongbokgungpalace  #traditionalwear #ManojSaru #TechnologyGyan","#koreantraditional, #koreantraditional, #koreantraditionalclothes, #gyeongbokgungpalace, #traditionalwear, #ManojSaru, #TechnologyGyan"
02-04-2023,12:25:04,0,40614,192,"✅✅
.
.
.
.
.
.
.
.
.
.
#SouthKorea #SeoulTower #namsantower #ManojSaru #TechnologyGyan #Travel #trip","#SouthKorea, #SeoulTower, #namsantower, #ManojSaru, #TechnologyGyan, #Travel, #trip"
31-03-2023,15:31:46,0,70920,543,"Dekh raha hai BINOD walking Style 😂😅
.
.
.
.
.
.
.
#SouthKorea #Seoul #myeongdong #seoultrip #southkoreatrip #Travel #ManojSaru #technologygyan","#SouthKorea, #Seoul, #myeongdong, #seoultrip, #southkoreatrip, #Travel, #ManojSaru, #technologygyan"
27-03-2023,13:01:47,0,78998,406,"I think I’m in love with this city❤️😍
.
.
.
 #seoulkorea #SouthKoreaTrip","#seoulkorea, #SouthKoreaTrip"
25-03-2023,12:54:16,589663,121029,564,"Kamaal Phone hai 😍🤫 #Collab

#OPPOFindN2Flip, #BestFlipPhone, #SeeMoreInASnap, #InvisibleCrease #Tech #Phone #ManojSaru #TechnologyGyan #Gadgets #Flip #Smartphones","#Collab, #OPPOFindN2Flip, #BestFlipPhone, #SeeMoreInASnap, #InvisibleCrease, #Tech, #Phone, #ManojSaru, #TechnologyGyan, #Gadgets, #Flip, #Smartphones"
08-03-2023,15:10:25,637429,92835,359,"Top 5G Phones on Amazon😍 #Collab

Amazon #5thGearStore pe mil rahe he amazing deals on 5G smartphones... explore them all. Top brands pe top deals.. best time to upgrade to new smartphone.

#SmartphonesSochoAmazonSocho #AmazonSpecials #Amazon5thGearStore #5GSmartphones #StayAheadWithAmazon  #UpgradeYourPhone #Phone #mobilephones #paidpartnership","#Collab, #5thGearStore, #SmartphonesSochoAmazonSocho, #AmazonSpecials, #Amazon5thGearStore, #5GSmartphones, #StayAheadWithAmazon, #UpgradeYourPhone, #Phone, #mobilephones, #paidpartnership"
01-03-2023,12:57:48,497065,89248,251,"Aa gaya hai #VidaV1 by @HeroMotoCorp jo India ke mobility space ko change kardega. #collab 
 
This fully-loaded #ElectricScooter is paving the path for future mobility space in India. Hop on and #TestRide the #VidaEScooter today!!
 
You can book your test through the website or can visit the following places:
 
VIDA Experience Centres:
Vittal Mallya Road, Bangalore
Ashok Nagar, Jaipur
 
Pop-up stores across Delhi NCR:
DLF Mall of India, Noida
Vegas Mall, Dwarka
Pacific Mall, Tagore Garden
Pacific Mall, Netaji Subash Place (NSP)
V3S Mall, Laxmi Nagar
DLF Avenue Mall, Saket 
 
Head over to the Vida website and book your test ride now
#MakeWay for @vidadotworld","#VidaV1, #collab, #ElectricScooter, #TestRide, #VidaEScooter, #MakeWay"
28-02-2023,14:48:41,275956,62059,343,"London MiniVlog Part 1 🤪😅 @ManojSaru follow for more Vlogs
.
.
.
.
.
.
.
.
.
.
.
#London #Vlogs #MiniVlogs #Tech #Technology #Travel #TravelVlog #Vlogger #ManojSaru #TechnologyGyan","#London, #Vlogs, #MiniVlogs, #Tech, #Technology, #Travel, #TravelVlog, #Vlogger, #ManojSaru, #TechnologyGyan"
24-02-2023,14:17:54,384563,92653,195,"Tech in London😍 @ManojSaru 👈 Follow for more Tech videos
.
.
.
.
.
.
.
.
.
.
#learn #London #londonlife #Tech #Technology #ManojSaru #TechnologyGyan #londoncity ##Howto","#learn, #London, #londonlife, #Tech, #Technology, #ManojSaru, #TechnologyGyan, #londoncity, #Howto"
20-02-2023,08:14:08,0,48991,359,Jalwa hai hamara london mein 😎😅,
19-02-2023,08:36:17,0,100618,332,Kuch jyada hi badi ghadi hai 😅 #BigBen #London,"#BigBen, #London"
18-02-2023,08:21:22,0,52538,273,Apna time aayega 😎😅 #LeakStreetArches #London,"#LeakStreetArches, #London"
17-02-2023,09:03:10,0,52588,305,Aao kabhi #London ki haveli pe 🤪,#London
10-02-2023,13:30:49,539911,117447,416,"CocaCola Phone😳 @manojsaru 👈follow
.
.
.
.
.
.
.
.
#Phone #Unboxing #cocacola #cocacolaphone #realmecocacolaedition #Realme #manojsaru #Tech #TechnologyGyan #Gadgets #technology #TechGyan","#Phone, #Unboxing, #cocacola, #cocacolaphone, #realmecocacolaedition, #Realme, #manojsaru, #Tech, #TechnologyGyan, #Gadgets, #technology, #TechGyan"
09-02-2023,12:33:44,608798,144514,360,"OnePlus ka new phone 😵@ManojSaru #Unboxing
.
.
.
.
.
.
.
.
.
.
.
.
.
#Phone #Unboxing #OnePlus11 #onepplus #ManojSaru #TechnologyGyan #Tech #Gadgets","#Unboxing, #Phone, #Unboxing, #OnePlus11, #onepplus, #ManojSaru, #TechnologyGyan, #Tech, #Gadgets"
02-02-2023,14:23:03,533149,109809,411,"Try This 🤪 @ManojSaru
.
.
.
.
.
.
#learnwithinstagram #Howto #Tech #Mobile #Android #Slowphone #technology #ManojSaru #TechnologyGyan #Phone #Tips #Hacks #Tricks #learn","#learnwithinstagram, #Howto, #Tech, #Mobile, #Android, #Slowphone, #technology, #ManojSaru, #TechnologyGyan, #Phone, #Tips, #Hacks, #Tricks, #learn"
26-01-2023,13:08:34,374505,80314,283,My favorite phone is coming 😍🤫 #SamsungUnpacked #collab,"#SamsungUnpacked, #collab"
24-01-2023,14:37:27,376541,88914,303,"save karlo 🤫🤫 @ManojSaru 
.
.
.
.
.
.
.
.
.
#learnwithinstagram #Howto #Office #Tech #Tips #Tricks #Hacks #Gadgets #Phone #Laptop #pc #Windows #ManojSaru #TechnologyGyan","#learnwithinstagram, #Howto, #Office, #Tech, #Tips, #Tricks, #Hacks, #Gadgets, #Phone, #Laptop, #pc, #Windows, #ManojSaru, #TechnologyGyan"
22-01-2023,12:37:27,314392,56265,240,"Yeh Mast Deals hai! #Collab
#JioMartGrandRepublicSale
Shop from today till 26th January to get up to 80% off on Travel gadgets and other electronics devices #OnPublicDemand

#JioMart #30secondschallenge","#Collab, #JioMartGrandRepublicSale, #OnPublicDemand, #JioMart, #30secondschallenge"
16-01-2023,14:11:31,8929220,992031,2305,"3 Tips for Jio users 🥸 @ManojSaru 
.

.
.
.
.
.
.
.
.
.

.
#learnwithinstagram #jio #JioSim #5G #phone #Mobile #5Gphone #Data #Manojsaru #TechnologyGyan #Gadgets #Learn #Howto","#learnwithinstagram, #jio, #JioSim, #5G, #phone, #Mobile, #5Gphone, #Data, #Manojsaru, #TechnologyGyan, #Gadgets, #Learn, #Howto"
14-01-2023,12:49:41,0,130504,3736,Pehchan kaun??😅🤪🤣,
09-01-2023,15:27:52,0,120353,1295,Kuch to gadbad hai Daya🤪😅🤫 #gentleman,#gentleman
31-12-2022,09:22:02,247893,40425,258,Bye Bye 2022 🥹❤️🫶 #newyear,#newyear
29-12-2022,13:19:53,0,105851,819,"Cameraman OP 🫡😎>> 
1Like for cameraman😅",
23-12-2022,13:27:06,423456,81920,319,"Save This 🫡 @ManojSaru 
.
.
.
.
.
.
.
.
.
.
.
#learnwithinstagram #reels #reelsinstagram #howto #TechnologyGyan #ManojSaru #Tips #Tricks #Hacks #Tech #Technology #Whatsapp #Mobile #geek","#learnwithinstagram, #reels, #reelsinstagram, #howto, #TechnologyGyan, #ManojSaru, #Tips, #Tricks, #Hacks, #Tech, #Technology, #Whatsapp, #Mobile, #geek"
17-12-2022,16:45:43,0,159804,3891,🫡😎 Kaisa Lag raha hu?🤔,
17-12-2022,05:40:26,404978,89417,305,"Try This 😂🤪 @ManojSaru 
.
.
.
.
.
.
.
.
.
.
.
#learnwithinstagram #reels #reelsinstagram #ManojSaru #TechnologyGyan #Fun #Tips #Tricks #Hacks #learn #Tech #India #Gadgets","#learnwithinstagram, #reels, #reelsinstagram, #ManojSaru, #TechnologyGyan, #Fun, #Tips, #Tricks, #Hacks, #learn, #Tech, #India, #Gadgets"
16-12-2022,12:37:56,672817,117365,638,"Wifi Password Tips @Manojsaru

.
Click Follow button for more #TechTips
.
.
.
.
.
#learnwithinstagram #ReelsIndia #Reels #ManojSaru #TechnologyGyan #Wifi #Android #Phone #wificonnection #Tips #Hacks #tricks","#TechTips, #learnwithinstagram, #ReelsIndia, #Reels, #ManojSaru, #TechnologyGyan, #Wifi, #Android, #Phone, #wificonnection, #Tips, #Hacks, #tricks"
15-12-2022,05:28:21,318927,86941,270,4Tricks But Last Wali👌👌 @ManojSaru,
12-12-2022,14:05:14,745491,165541,748,"Reels Viral Trick 🤫🤫 @ManojSaru 👈Follow
.
.
.
.
.
.
.
.
.
.
.
.
#learnwithinstagram #Howto #Reels #Instagram #instagramreels #India #Tips #Tricks #Hacks #ManojSaru #TechnologyGyan #Tech #Technology #Learn #Viral #ViralReels","#learnwithinstagram, #Howto, #Reels, #Instagram, #instagramreels, #India, #Tips, #Tricks, #Hacks, #ManojSaru, #TechnologyGyan, #Tech, #Technology, #Learn, #Viral, #ViralReels"
08-12-2022,13:51:48,547741,105273,365,"Sasta Curved Phone 😳@ManojSaru
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#unboxing #Phone #Smartphone #realme #realme10Pro #realme10proseries5g #realme10proplus5g #TechnologyGyan #ManojSaru #India #Gadgets #smartphones","#unboxing, #Phone, #Smartphone, #realme, #realme10Pro, #realme10proseries5g, #realme10proplus5g, #TechnologyGyan, #ManojSaru, #India, #Gadgets, #smartphones"
07-12-2022,12:45:02,333345,85043,320,"Aakhir Kyo??🤔 Follow 👉@ManojSaru
.

.
.
.
.
.
.
.
#learnwithinstagram #reels #reelsindia #instagram #India #Nepal #Pakistan #Howto #Tech #Android #iphone #iphone14 #iphone15 #iphone16 #TechnologyGyan #ManojSaru","#learnwithinstagram, #reels, #reelsindia, #instagram, #India, #Nepal, #Pakistan, #Howto, #Tech, #Android, #iphone, #iphone14, #iphone15, #iphone16, #TechnologyGyan, #ManojSaru"
03-12-2022,13:19:28,613694,132789,478,"Aapka Fav. Phone konsa Hai? @manojsaru 
.
.
.
.
.
.
.
.
.
.
#Reels #Smartphone #Mobile #BestPhone #BestMobile #5G #5GPhone #samsung #realme #poco #oppo #vivo #iqoo #Apple #iPhone #motorola #nothing #xiaomi #mobile #bestsmartphone #Tech #Technology #reels #reelsindia #ManojSaru #TechnologyGyan #Gadgets","#Reels, #Smartphone, #Mobile, #BestPhone, #BestMobile, #5G, #5GPhone, #samsung, #realme, #poco, #oppo, #vivo, #iqoo, #Apple, #iPhone, #motorola, #nothing, #xiaomi, #mobile, #bestsmartphone, #Tech, #Technology, #reels, #reelsindia, #ManojSaru, #TechnologyGyan, #Gadgets"
01-12-2022,15:22:56,1963932,393972,580,"3 Piroo Tips 😎🤪@ManojSaru
.
.
.
.
.
#learnwithinstagram #Tips #Tricks #Tech #Hacks #TechnologyGyan #ManojSaru #Gadgets #Reels #ReelsIndia #Learn #mobile #Photo #Editing #Photoediting #photography #photographer","#learnwithinstagram, #Tips, #Tricks, #Tech, #Hacks, #TechnologyGyan, #ManojSaru, #Gadgets, #Reels, #ReelsIndia, #Learn, #mobile, #Photo, #Editing, #Photoediting, #photography, #photographer"
28-11-2022,13:54:07,1406550,219977,563,"4Tips but Last Wali😍@ManojSaru
.
.
.
.
.
.
.
#learnwithinstagram #reels #reelsinsta #Tech #Tips #Photos #Photography #Tricks #Learn #ManojSaru #India #TechnologyGyan #FunFact #Howto","#learnwithinstagram, #reels, #reelsinsta, #Tech, #Tips, #Photos, #Photography, #Tricks, #Learn, #ManojSaru, #India, #TechnologyGyan, #FunFact, #Howto"
25-11-2022,14:02:04,653654,133675,783,"Ek Trick yaad aagaya🤪 @ManojSaru
.
.
.
.
.
.
.
.
#reelsinstagram #reelsIndia #ManojSaru #TechnologyGyan #WhatsApp #Instagram #tips #Tricks #Howto #Fun #Gadgets #Tech #Technology","#reelsinstagram, #reelsIndia, #ManojSaru, #TechnologyGyan, #WhatsApp, #Instagram, #tips, #Tricks, #Howto, #Fun, #Gadgets, #Tech, #Technology"
22-11-2022,12:25:42,3741143,569988,1003,"3 Imp. Settings @ManojSaru

.
.
.
.
.
.
.
.
.
.
.
.
#reelsindia #learnwithinstagram #reelsinstagram #Tech #ManojSaru #TechnologyGyan #Tips #Tricks #Hacks #Gadgets #India #TipsTricks","#reelsindia, #learnwithinstagram, #reelsinstagram, #Tech, #ManojSaru, #TechnologyGyan, #Tips, #Tricks, #Hacks, #Gadgets, #India, #TipsTricks"
21-11-2022,04:48:08,0,53007,294,Kolkata ki Shaan - The Yellow Taxi💛,
19-11-2022,13:08:53,432892,87378,229,"Kya hoga ??😨😬#Experiment
.
.
.
.
.
.
.
.
#ReelsIndia #reelsinstagram #ManojSaru #TechnologyGyan #Laptop #Mobile #Powerbank #Airpods #Apple #tech #Technology #learnwithinstagram","#Experiment, #ReelsIndia, #reelsinstagram, #ManojSaru, #TechnologyGyan, #Laptop, #Mobile, #Powerbank, #Airpods, #Apple, #tech, #Technology, #learnwithinstagram"
16-11-2022,12:53:17,958431,147378,452,"Follow karlo @ManojSaru 🤪
.
.
.
.
.
.
.
.
#learnwithinstagram #Howto #ManojKTips #ManojSaru #TechnologyGyan #Tips #Tricks #Hacks #Learn #Tech #Technology #Mobile #Find #Gadgets #reelsindia #Fun #TechFun #Apps #Gadget #india","#learnwithinstagram, #Howto, #ManojKTips, #ManojSaru, #TechnologyGyan, #Tips, #Tricks, #Hacks, #Learn, #Tech, #Technology, #Mobile, #Find, #Gadgets, #reelsindia, #Fun, #TechFun, #Apps, #Gadget, #india"
14-11-2022,12:14:59,539193,103670,286,"Raaj ki Baat🤫 @ManojSaru
.
.
.
.
.
.
.
.
.
.
#reelsinstagram #reelsindia #Tips #TechTips #ManojSaru #TechnologyGyan #technology #Mobile #App #Android #learnwithinstagram #Gadgets #Secret #Video #Apps #Fun #FunTech #Learn #Learning #Howto","#reelsinstagram, #reelsindia, #Tips, #TechTips, #ManojSaru, #TechnologyGyan, #technology, #Mobile, #App, #Android, #learnwithinstagram, #Gadgets, #Secret, #Video, #Apps, #Fun, #FunTech, #Learn, #Learning, #Howto"
12-11-2022,13:22:41,312112,52621,162,"Abhi ON Karo👉 @ManojSaru
.
.
.
.
.
.
.
.
#Tech #Tips #Tricks #Learn #learnwithinstagram #Technology #Catch #Find #reelsindia #Phone #Mobile #Hacks #funfacts #howto #TechnologyGyan #ManojSaru","#Tech, #Tips, #Tricks, #Learn, #learnwithinstagram, #Technology, #Catch, #Find, #reelsindia, #Phone, #Mobile, #Hacks, #funfacts, #howto, #TechnologyGyan, #ManojSaru"
03-11-2022,13:47:10,658987,62649,169,"Photo Trick 👉@ManojSaru
.
.
.
.
.
.
.
.
#reels #reelkarofeelkaro #Tips #Photo #PhotoEditing #photography #Tricks #Hack #learnwithinstagram #Learn #Howto #Tech #Technology #TechnologyGyan#ManojSaru","#reels, #reelkarofeelkaro, #Tips, #Photo, #PhotoEditing, #photography, #Tricks, #Hack, #learnwithinstagram, #Learn, #Howto, #Tech, #Technology, #TechnologyGyan, #ManojSaru"
31-10-2022,15:11:28,343651,73870,1571,Like & Share This Info😵‍💫 @ManojSaru #reelsindia #instagram,"#reelsindia, #instagram"
29-10-2022,14:32:15,378828,72057,209,"Unique Look hai 😳 @Manojsaru
.
.
.
.
.
.
.
.
.
#Tech #Gadgets #Nothing #nothingphone1 #nothingearstick #Unboxing #Reels #reelsindia #Technology #ManojSaru #TechnologyGyan","#Tech, #Gadgets, #Nothing, #nothingphone1, #nothingearstick, #Unboxing, #Reels, #reelsindia, #Technology, #ManojSaru, #TechnologyGyan"
24-10-2022,15:40:46,0,48857,256,Happy #Diwali Everyone🤗,#Diwali
22-10-2022,11:42:16,1583736,264499,290,"Aaj Flying Gadi Tera Bhai Chalayega😎 🔥😃
👉Follow for more tech reels 
.
.
.
.
.
.
.
#Tech #ManojSaru #Gadgets #Car #FlyingCar #Technology #TechnologyGyan #Dubai #India #Reels #reelsindia","#Tech, #ManojSaru, #Gadgets, #Car, #FlyingCar, #Technology, #TechnologyGyan, #Dubai, #India, #Reels, #reelsindia"
10-10-2022,14:31:33,0,67810,361,"This is Crazyyyy Experienced the first public Flying car at @gitex_global 😎🤩
 #GitexGlobal #GitexGlobal2022","#GitexGlobal, #GitexGlobal2022"
03-10-2022,12:31:56,0,19415,133,Yes this is real 😍 Julley🙏 from #PangongLake ❤️,#PangongLake
02-10-2022,06:43:50,0,32195,168,"Always say yes to new adventures😎
#LadakhTrip #Trip","#LadakhTrip, #Trip"
30-09-2022,14:11:59,0,31889,203,Khardungla Top (18380 FEET) 🔥😍Highest Motorable  Road in The WORLD. #Ladakh,#Ladakh
